Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11595.0,313598.5685717293,38004,7,10757.873247068865,2179.5470859791035,38004,916.7692307692308
11595.0,165594.38615993885,71965,8,17383.011023355397,2118.22723498864,71965,794.4666666666667
11595.0,47693.2069307882,249784,9,86325.1602158126,2537.820147291766,249784,794.2
11595.0,70665.23071825034,168994,8,54412.35084672106,1947.6382156467405,168994,796.1333333333333
11595.0,29079.965768807066,1091153067,11,82053.57981790516,1894.6804432787228,423006,647.421052631579
11595.0,77687.36727948101,153989,8,53045.709904625786,1754.8314733899665,153989,854.5
11595.0,52762.27017006876,231965,9,74264.28365725344,2695.639126441075,231965,815.9333333333333
11595.0,70211.25144864019,169987,8,53964.64323495701,2989.558880503945,169987,852.5
11595.0,1322756.019083546,9013,7,2344.825146288453,2181.008184303764,9013,917.0769230769232
11595.0,3542755.3444180526,3368,6,682.695979188394,2537.820147291766,3368,994.3333333333334
11595.0,180916.26213592236,2175453985,6,23278.555206455578,2179.547085979103,65920,993.8333333333334
11595.0,72246.295566801,165005,9,49665.18631492717,1729.380148038184,165005,701.2352941176471
11595.0,48092.12011740799,248024,9,80115.3359672345,1760.597233624891,248024,745.5
11595.0,69924.79444204025,170998,7,58796.27549655391,4060.245891568638,170998,919.7692307692308
11595.0,71987.47101165558,166015,7,60660.95984211482,2362.781390649588,166015,919.3076923076924
11595.0,459726.7654416009,2906536069,7,6407.5222486283,4414.366205923564,25985,995.5
11595.0,291852.8284381943,40959,8,11235.449133795018,1547.737688492773,40959,796.9333333333333
11595.0,15114.398984872843,862158,9,158534.98023171868,3774.237538894445,862158,930.7857142857144
11595.0,146456.2704258329,82004,8,25573.4332360008,1754.8314733899665,82004,857.8571428571429
11595.0,797397.3973973974,14985,9,2432.0651681529544,1754.8314733899665,14985,796.6
11595.0,65685.64960327055,181988,9,51847.37878758054,1547.9819985572,181988,703.1764705882352
11595.0,72501.32624377275,3217292324,6,65224.3036934853,2179.5470859791035,163997,990.8333333333334
11595.0,67060.80231564007,178957,6,75645.8134485974,3331.6381856378102,178957,1091.0
11595.0,208494.8858751908,56999,7,12771.59575646938,1760.597233624891,56999,848.8571428571429
11595.0,71947.50410124208,166413,9,50381.00377533892,2695.6391264410745,166413,798.2
11595.0,46882.93198673248,261993,10,69478.47851313383,3331.6381856378102,261993,818.8666666666667
11595.0,54130.6157911885,220984,8,77102.99611218873,4414.366205923564,220984,920.1538461538462
11595.0,31384.931670665585,393023,8,89283.44895598618,4060.245891568638,393023,881.0714285714286
11595.0,69913.1232684944,170011,7,56566.24103974619,3774.237538894445,170011,990.5
11595.0,72405.78761373073,164973,7,56818.54699215741,1947.6382156467405,164973,853.2142857142857
11595.0,71980.81315118683,165947,7,60137.36361835849,2179.5470859791035,165947,918.8461538461538
11595.0,78978.92526119824,150939,7,56387.16404555207,2118.22723498864,150939,851.5
11595.0,11899.290179213762,1000816,7,407337.7765494709,1947.6382156467405,1000816,850.6428571428571
11595.0,58283.795523539,99038173,8,67389.82242573005,3774.237538894445,204894,918.6153846153846
11606.0,5310.814750036438,2415072,11,478624.33473324816,1730.6985171146528,2415072,675.0526315789474
11595.0,73787.1867670658,162020,9,51438.54412236579,3331.6381856378102,162020,853.9285714285714
11595.0,2273316.8033568566,5243,6,941.848607792144,4415.26816852612,5243,1083.5454545454545
11595.0,62032.78756843767,191963,7,66872.78432192476,1947.6382156467405,191963,850.5714285714286
11595.0,74243.40307111267,160984,7,58145.75233898575,2178.085007523811,160984,919.3846153846154
11595.0,919855.2621448918,12989,7,2604.630216876604,3774.237538894445,12989,995.6666666666666
11595.0,109188.33611656544,108986,8,34964.026688665515,2118.22723498864,108986,793.3333333333334
11595.0,67962.0476109312,176010,8,54925.072783184325,1729.380148038184,176010,747.625
11595.0,243089.29810950963,48982,8,13398.7170139177,2181.008184303764,48982,850.5
11595.0,13111.43267727835,999967,10,145881.49552385928,2120.732252245504,999967,771.2352941176471
11595.0,33535.43060343066,366985,9,82785.62492440944,2181.008184303764,366985,820.4666666666667
11595.0,71836.08552373953,165989,7,61164.405097790885,3774.237538894445,165989,993.6666666666666
11595.0,129881.70827172304,91976,8,32681.17893047487,2537.820147291766,91976,853.2857142857143
11595.0,73078.40959982331,163003,8,56013.9165934936,3384.3030449414546,163003,850.8571428571429
11595.0,74349.21147599023,160997,7,58142.25826510927,1757.5790031691188,160997,855.0
11595.0,75128.7679158779,2346055069,7,59673.2939912543,1977.812908239806,159007,918.9230769230768
11595.0,80289.47174092547,148961,7,55588.5489050278,3170.403917484332,148961,996.6666666666666
11595.0,23748.83652987192,533963,10,91716.55367322982,3331.6381856378102,533963,845.4
11595.0,115834.9514563107,103000,8,30462.790858763445,2119.4801137026398,103000,795.4
11595.0,32789.02747664499,374973,9,80273.06102821347,3506.0217768861617,374973,819.6666666666666
11595.0,32852.76924389828,374976,7,93949.47113635074,1754.8314733899665,374976,947.6153846153846
11595.0,258870.88001740456,45965,9,8953.550787058091,1729.3801480381842,45965,699.9411764705883
11595.0,74433.77831108445,160008,6,64480.82313603014,4414.366205923564,160008,1082.7272727272727
11595.0,59677.08869810443,199993,7,67679.74891920526,2120.732252245504,199993,852.5
11595.0,475238.01904152334,24998,8,4276.032328712035,2120.732252245504,24998,792.0
11606.0,386529.303139275,30867,8,7596.221535674668,1525.3188282381416,30867,701.8235294117648
11606.0,426200.8421954179,28022,8,6759.860955881944,2047.7875692003377,28022,746.4375
11595.0,64638.49562304118,1090626119,7,69751.02283312171,2181.008184303764,185060,920.1538461538462
11595.0,69299.33194955609,171993,7,59219.61296985991,2120.732252245504,171993,851.3571428571429
11595.0,91004.1841004184,130972,8,44383.52503168372,2181.008184303764,130972,851.3571428571429
11595.0,567074.6226010763,1697987821,6,5356.641457107242,2695.639126441075,20999,992.3333333333334
11595.0,67250.8672610371,176994,7,59857.12386341328,2120.732252245504,176994,850.2142857142857
11595.0,850235.3444587077,14022,8,3410.24277867776,4100.748336178004,14022,993.5
11595.0,75726.98028474058,156985,6,64754.34094329121,2181.008184303764,156985,990.6666666666666
11595.0,73718.64103434443,162035,7,59549.93595098712,2181.008184303764,162035,918.8461538461538
11595.0,33307.827704520445,369853,8,88351.8626240718,2181.008184303764,369853,879.9285714285714
11595.0,71721.99865861838,166992,8,57554.824605182606,1754.8314733899665,166992,855.5
11595.0,69388.65158862731,173011,8,54539.06683723321,2698.6092626352843,173011,800.3333333333334
11595.0,11890.013642320448,1004961,8,377069.5155005368,4420.6760795154405,1004961,919.1538461538462
11595.0,129295.9154837728,92006,7,27302.955881491416,1760.597233624891,92006,849.7142857142857
11595.0,74371.53893270998,159994,8,52690.66391596107,2181.008184303764,159994,849.9285714285714
11595.0,277543.90045354114,42995,8,11674.554301679236,1547.737688492773,42995,795.5333333333333
11595.0,49212.16909661782,243009,7,92005.17875369842,1754.8314733899665,243009,919.9230769230768
11595.0,72663.14360515855,165008,8,56389.58191562558,2181.008184303764,165008,856.4285714285714
11595.0,21936.16907557056,580001,9,97829.86648906284,4095.5661696522498,580001,978.6923076923076
11595.0,662514.5971195018,17983,8,4071.852444936252,1947.6382156467405,17983,794.2666666666667
11595.0,259013.75698172257,46013,8,9521.69903806188,2120.732252245504,46013,794.5333333333333
11595.0,69401.73126449744,172013,8,53846.11226670032,3506.0217768861617,172013,852.7142857142857
11595.0,60469.15372627454,196993,7,67991.15486419294,2120.732252245504,196993,850.8571428571429
11595.0,210330.54951224648,1091827606,7,15935.596664909246,2181.008184303764,56996,922.1538461538462
11595.0,77200.02322775457,154987,6,63344.11235702968,1754.8314733899665,154987,997.0833333333334
11595.0,75795.60221163402,156988,6,64238.115408999976,1754.8314733899665,156988,991.5833333333334
11595.0,65352.2642421048,182136,6,74291.57578891431,1754.8314733899665,182136,991.9166666666666
11595.0,73353.74345822775,162991,7,59407.80868679359,4414.366205923564,162991,996.3333333333334
11595.0,51847.600662605815,230001,7,74153.07808783127,1760.597233624891,230001,851.7857142857143
11595.0,87756.70767126711,136001,6,52322.86997289044,1754.8314733899665,136001,994.5833333333334
11595.0,2727747.502270663,677055669,6,1201.4390121849715,2537.820147291766,4404,1001.0833333333334
11595.0,497978.4085698804,23991,7,5588.384874004295,2181.008184303764,23991,919.0
11595.0,69207.4712677088,172019,7,57835.79872852684,1760.597233624891,172019,850.3571428571429
11595.0,25905.903196957173,472981,9,97314.63540780272,2698.6092626352843,472981,765.8125
11595.0,57825.64370165292,206967,9,56636.86523669266,2120.732252245504,206967,748.0
11595.0,743.292935352952,16051545,11,5068923.164226681,2118.22723498864,16051545,662.8333333333334
11595.0,32351.094201024807,378998,9,82193.0888939488,3506.0217768861617,378998,817.4
11595.0,72648.99935363489,163994,7,58292.52047961785,4060.245891568638,163994,916.4615384615385
11595.0,73591.60364253742,161975,7,59945.96306480251,2118.22723498864,161975,851.4285714285714
11606.0,62729.70001570598,191010,8,53728.85462340377,1730.6985171146523,191010,748.875
11595.0,11762.615318548207,1012955,9,352123.85011930007,1975.513857202728,1012955,661.9444444444445
11595.0,185958.9362167568,63998,7,15893.118783507118,2365.476336808297,63998,915.4615384615385
11595.0,1248119.515252821,9572,8,2514.9202013279905,3776.347044433284,9572,919.0
11595.0,77058.5616681398,154999,8,53041.45605000642,1754.8314733899665,154999,853.1428571428571
11595.0,209654.4947270526,56989,7,16701.941425075907,2181.008184303764,56989,919.0769230769232
11595.0,33229.550110539945,370002,7,93091.17116676531,2181.008184303764,370002,945.7692307692308
11595.0,124164.95575959064,95953,7,31490.771927132348,3170.403917484332,95953,992.8333333333334
11595.0,290902.8777856428,40969,8,10132.04531366176,2118.22723498864,40969,794.5333333333333
11595.0,75627.1675568944,158012,6,64685.480625871525,1754.8314733899665,158012,995.8333333333334
11595.0,995992.987728525,11979,7,3627.905773307791,1947.6382156467405,11979,852.2142857142857
11595.0,32230.461316359346,380975,9,82492.33726047789,2120.732252245504,380975,767.4375
11595.0,373725.36753206135,31970,7,5914.094137453906,2120.732252245504,31970,853.4285714285714
11595.0,72311.72042619731,164994,8,55919.62051867288,2695.6391264410745,164994,852.2142857142857
11595.0,913617.1845032604,13035,7,3107.710781266493,2118.22723498864,13035,850.6428571428571
11595.0,278166.9653454977,42967,8,7933.955789906475,2120.732252245504,42967,796.8
11595.0,140700.7388582992,84996,7,24008.919800774045,2120.732252245504,84996,854.2142857142857
11595.0,61616.50706794346,192984,9,61551.93532990773,4873.6082030326015,192984,914.6923076923076
11595.0,73652.56602963281,162995,9,52529.409098788245,2181.008184303764,162995,800.3333333333334
11595.0,67959.83334381126,174971,7,60447.33619413403,4060.245891568638,174971,914.6923076923076
11595.0,121962.16866978188,98014,7,27488.07354229588,3126.6825710327557,98014,919.5384615384615
11595.0,75178.46473159533,158995,7,58759.547620507314,3774.237538894445,158995,996.0833333333334
11595.0,73369.89864781957,162996,7,59946.84118783908,3774.237538894445,162996,996.5833333333334
11595.0,458342.9494576506,25998,7,6415.542814135059,2181.008184303764,25998,916.6153846153846
11595.0,72911.52206917998,164007,7,60342.45336991197,2181.008184303764,164007,919.8461538461538
11595.0,56136.44755846184,213943,7,67652.8613390939,3174.6019098013358,213943,857.8571428571429
11595.0,742.4307822058997,1109838373,8,6054656.471842505,1760.597233624891,16106552,797.2
11595.0,72688.24548137668,163988,6,65744.71629568418,3331.6381856378102,163988,1083.6363636363635
11595.0,67622.22903955186,176022,8,54955.1768413738,1729.380148038184,176022,743.9375
11595.0,111577.5106108483,106966,8,34957.354197310044,3003.1711572935696,106966,918.0769230769232
11595.0,56053.13805567291,213030,9,68638.79814704967,2118.22723498864,213030,746.3125
11595.0,75297.35883710836,158983,7,58720.33107337413,4414.366205923564,158983,997.5833333333334
11595.0,60415.69879007009,198028,7,62902.411714231326,3126.6825710327557,198028,920.3076923076924
11595.0,187601.6006002251,63976,7,15032.55361762155,1760.597233624891,63976,857.2857142857143
11595.0,239339.66983491747,49975,9,12579.557446650158,1754.8314733899665,49975,797.4
11595.0,68080.77806603504,174998,8,55013.21738065706,3126.6825710327557,174998,851.0
11595.0,9789.234630861789,1254950,10,329353.35777871025,2118.22723498864,1254950,722.6470588235294
11595.0,69996.95792577339,170936,7,64055.13483138308,4095.5661696522498,170936,1087.7272727272727
11595.0,32926.168810625604,372986,8,88486.04159171903,1977.812908239806,372986,877.2142857142857
11595.0,74128.72356845191,161975,6,65932.87621892434,2118.22723498864,161975,923.6153846153846
11595.0,76607.52743308379,156016,6,63801.99845381021,2181.008184303764,156016,996.0
11595.0,44423.04893476484,267969,9,79048.42610060077,2046.6734639060387,267969,700.2352941176471
11595.0,68338.15087031727,174017,7,57735.88378614003,3126.6825710327557,174017,914.7692307692308
11595.0,73614.2919755792,161993,9,51444.82178422542,1757.5790031691183,161993,745.3125
11595.0,276680.853043094,42999,8,8552.415968880483,1547.9819985572,42999,743.5625
11595.0,209156.1781382204,56967,9,15682.527815898447,1302.5323869476792,56967,744.6875
11595.0,82493.70711354782,145005,8,51339.96431306382,3003.17115729357,145005,920.1538461538462
11595.0,110444.49999537076,108009,7,38015.21301663322,1754.8314733899665,108009,917.6153846153846
11595.0,915429.0111581378,12995,7,2318.3357320859864,2425.837852312946,12995,849.7142857142857
11595.0,193024.9064395406,61992,6,21865.235930581675,2181.008184303764,61992,997.1666666666666
11595.0,8561.36816221174,1496957,9,340610.993582305,2181.008184303764,1496957,854.4
11595.0,75612.75130399554,157976,7,56024.320628336645,1977.812908239806,157976,918.8461538461538
11606.0,168017.90389325225,71046,9,14725.08375673487,2047.7875692003377,71046,702.1764705882352
11595.0,121833.98983611242,97994,8,28168.46904743299,3506.0217768861617,97994,852.7857142857143
11595.0,75254.45614745797,157984,8,52804.38394182996,2429.1186232282453,157984,792.6
11595.0,1996812.080536913,5960,7,1521.300189530872,3335.2218816744416,5960,991.75
11595.0,66747.87117537939,178972,8,54282.76580971516,2046.6734639060387,178972,746.625
11595.0,11719.657556605798,1020081,9,352094.3587735041,2324.9069374616142,1020081,703.2352941176471
11595.0,70390.2200834211,169981,8,53906.12190033089,2046.6734639060387,169981,747.8125
11595.0,74367.38344575709,160998,6,65500.58950345409,1977.812908239806,160998,997.75
11595.0,73414.47554077764,163006,6,64684.493831211206,2181.008184303764,163006,997.25
11595.0,69979.40570756105,169950,7,57868.35466124815,1760.597233624891,169950,849.5
11595.0,10147.743851538193,1172773,9,348439.48797867226,1729.380148038184,1172773,700.0588235294117
11595.0,77520.88973724704,154023,6,62879.2093008492,2181.008184303764,154023,995.0
11595.0,67327.41135289722,177981,7,59791.38456583858,2120.732252245504,177981,855.9285714285714
11595.0,10445.61177565776,1142968,9,348997.1157928305,1757.5790031691183,1142968,746.1875
11595.0,69500.48536308669,1177212208,8,53480.22932466771,3126.6825710327557,171006,848.9285714285714
11606.0,596887.9771851703,19987,8,4591.942389094392,2320.0105141387367,19987,745.625
11595.0,3980.616360366496,3007072,10,707855.1187899336,2537.820147291766,3007072,748.125
11595.0,1073853.9133567505,11103,9,2490.922630988652,2535.308403330845,11103,794.8666666666667
11595.0,743884.1737393909,16024,7,3201.1249689236856,3776.347044433284,16024,993.3333333333334
11595.0,72939.0243902439,164000,8,55981.49173866051,1757.5790031691183,164000,797.4666666666667
11595.0,72844.5726341978,163993,8,56409.65131032438,3170.403917484332,163993,918.9230769230768
